,Serológica,Antígena,Quimioluminiscencia,id_ubigeo,ubigeo_inei,departamento,provincia,distrito
743,3707,3516,48,1669,210309,PUNO,CARABAYA,SAN GABAN
744,44,75,0,167,021102,ANCASH,HUARMEY,COCHAPETI
745,304,239,9,1670,210310,PUNO,CARABAYA,USICAYOS
746,3493,5477,25,1671,210401,PUNO,CHUCUITO,JULI
747,2048,3342,23,1672,210402,PUNO,CHUCUITO,DESAGUADERO
748,369,603,9,1673,210403,PUNO,CHUCUITO,HUACULLANI
749,362,428,0,1674,210404,PUNO,CHUCUITO,KELLUYO
750,227,90,1,1675,210405,PUNO,CHUCUITO,PISACOMA
751,1026,1555,13,1676,210406,PUNO,CHUCUITO,POMATA
752,918,1670,10,1677,210407,PUNO,CHUCUITO,ZEPITA
753,8651,8335,107,1678,210501,PUNO,EL COLLAO,ILAVE
754,342,61,2,1679,210502,PUNO,EL COLLAO,CAPAZO
755,1450,662,0,168,021103,ANCASH,HUARMEY,CULEBRAS
756,461,1073,6,1680,210503,PUNO,EL COLLAO,PILCUYO
757,582,514,10,1681,210504,PUNO,EL COLLAO,SANTA ROSA
758,149,276,5,1682,210505,PUNO,EL COLLAO,CONDURIRI
759,4305,4576,49,1683,210601,PUNO,HUANCANE,HUANCANE
760,401,969,7,1684,210602,PUNO,HUANCANE,COJATA
761,484,243,6,1685,210603,PUNO,HUANCANE,HUATASANI
762,452,119,14,1686,210604,PUNO,HUANCANE,INCHUPALLA
763,544,440,5,1687,210605,PUNO,HUANCANE,PUSI
764,424,800,7,1688,210606,PUNO,HUANCANE,ROSASPATA
765,1655,1130,18,1689,210607,PUNO,HUANCANE,TARACO
766,121,68,0,169,021104,ANCASH,HUARMEY,HUAYAN
767,693,932,12,1690,210608,PUNO,HUANCANE,VILQUE CHICO
768,3826,4267,48,1691,210701,PUNO,LAMPA,LAMPA
769,1226,2159,35,1692,210702,PUNO,LAMPA,CABANILLA
770,217,115,3,1693,210703,PUNO,LAMPA,CALAPUJA
771,326,127,3,1694,210704,PUNO,LAMPA,NICASIO
772,1026,661,38,1695,210705,PUNO,LAMPA,OCUVIRI
773,508,689,3,1696,210706,PUNO,LAMPA,PALCA
774,347,379,5,1697,210707,PUNO,LAMPA,PARATIA
775,577,691,17,1698,210708,PUNO,LAMPA,PUCARA
776,2265,3918,22,1699,210709,PUNO,LAMPA,SANTA LUCIA
777,102,50,0,17,010117,AMAZONAS,CHACHAPOYAS,QUINJALCA
778,36,282,0,170,021105,ANCASH,HUARMEY,MALVAS
779,253,197,4,1700,210710,PUNO,LAMPA,VILAVILA
780,7978,8016,124,1701,210801,PUNO,MELGAR,AYAVIRI
781,45250,9144,2752,1702,210802,PUNO,MELGAR,ANTAUTA
782,157,155,2,1703,210803,PUNO,MELGAR,CUPI
783,473,670,4,1704,210804,PUNO,MELGAR,LLALLI
784,577,603,14,1705,210805,PUNO,MELGAR,MACARI
785,1568,1254,26,1706,210806,PUNO,MELGAR,NUÑOA
786,563,729,9,1707,210807,PUNO,MELGAR,ORURILLO
787,580,1073,9,1708,210808,PUNO,MELGAR,SANTA ROSA
788,228,326,7,1709,210809,PUNO,MELGAR,UMACHIRI
789,11350,19025,7,171,021201,ANCASH,HUAYLAS,CARAZ
790,1676,1166,30,1710,210901,PUNO,MOHO,MOHO
791,320,326,2,1711,210902,PUNO,MOHO,CONIMA
792,289,124,2,1712,210903,PUNO,MOHO,HUAYRAPATA
793,149,304,1,1713,210904,PUNO,MOHO,TILALI
794,3488,3735,178,1714,211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA
795,3901,2508,317,1715,211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA
796,137,49,3,1716,211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA
797,681,400,55,1717,211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU
798,119,51,2,1718,211005,PUNO,SAN ANTONIO DE PUTINA,SINA
799,129418,92403,3429,1719,211101,PUNO,SAN ROMAN,JULIACA
800,392,598,0,172,021202,ANCASH,HUAYLAS,HUALLANCA
801,1023,926,21,1720,211102,PUNO,SAN ROMAN,CABANA
802,1983,2546,20,1721,211103,PUNO,SAN ROMAN,CABANILLAS
803,1708,1045,17,1722,211104,PUNO,SAN ROMAN,CARACOTO
804,5213,3504,124,1723,211105,PUNO,SAN ROMAN,SAN MIGUEL
805,2796,2350,39,1724,211201,PUNO,SANDIA,SANDIA
806,523,379,23,1725,211202,PUNO,SANDIA,CUYOCUYO
807,159,134,1,1726,211203,PUNO,SANDIA,LIMBANI
808,436,177,0,1727,211204,PUNO,SANDIA,PATAMBUCO
809,429,358,4,1728,211205,PUNO,SANDIA,PHARA
810,323,447,27,1729,211206,PUNO,SANDIA,QUIACA
811,249,390,0,173,021203,ANCASH,HUAYLAS,HUATA
812,409,408,3,1730,211207,PUNO,SANDIA,SAN JUAN DEL ORO
813,89,209,0,1731,211208,PUNO,SANDIA,YANAHUAYA
814,466,763,1,1732,211209,PUNO,SANDIA,ALTO INAMBARI
815,539,459,4,1733,211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO
816,3788,6074,386,1734,211301,PUNO,YUNGUYO,YUNGUYO
817,421,72,4,1735,211302,PUNO,YUNGUYO,ANAPIA
818,151,441,25,1736,211303,PUNO,YUNGUYO,COPANI
819,123,226,1,1737,211304,PUNO,YUNGUYO,CUTURAPI
820,123,499,6,1738,211305,PUNO,YUNGUYO,OLLARAYA
821,161,70,3,1739,211306,PUNO,YUNGUYO,TINICACHI
822,680,1060,1,174,021204,ANCASH,HUAYLAS,HUAYLAS
823,249,143,5,1740,211307,PUNO,YUNGUYO,UNICACHI
824,42516,21545,115,1741,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
825,1210,774,8,1742,220102,SAN MARTIN,MOYOBAMBA,CALZADA
826,364,162,1,1743,220103,SAN MARTIN,MOYOBAMBA,HABANA
827,1726,678,4,1744,220104,SAN MARTIN,MOYOBAMBA,JEPELACIO
828,3407,1892,6,1745,220105,SAN MARTIN,MOYOBAMBA,SORITOR
829,639,304,4,1746,220106,SAN MARTIN,MOYOBAMBA,YANTALO
830,4759,3407,1,1747,220201,SAN MARTIN,BELLAVISTA,BELLAVISTA
831,622,221,0,1748,220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO
832,914,404,0,1749,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO
833,691,951,2,175,021205,ANCASH,HUAYLAS,MATO
834,129,72,0,1750,220204,SAN MARTIN,BELLAVISTA,HUALLAGA
835,463,289,0,1751,220205,SAN MARTIN,BELLAVISTA,SAN PABLO
836,404,402,0,1752,220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL
837,6297,2628,8,1753,220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA
838,392,75,0,1754,220302,SAN MARTIN,EL DORADO,AGUA BLANCA
839,2144,242,2,1755,220303,SAN MARTIN,EL DORADO,SAN MARTIN
840,1096,153,1,1756,220304,SAN MARTIN,EL DORADO,SANTA ROSA
841,283,39,0,1757,220305,SAN MARTIN,EL DORADO,SHATOJA
842,8437,3533,2,1758,220401,SAN MARTIN,HUALLAGA,SAPOSOA
843,400,168,2,1759,220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA
844,1504,1848,0,176,021206,ANCASH,HUAYLAS,PAMPAROMAS
845,285,82,0,1760,220403,SAN MARTIN,HUALLAGA,EL ESLABON
846,401,256,0,1761,220404,SAN MARTIN,HUALLAGA,PISCOYACU
847,623,300,1,1762,220405,SAN MARTIN,HUALLAGA,SACANCHE
848,201,58,0,1763,220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA
849,3493,2564,11,1764,220501,SAN MARTIN,LAMAS,LAMAS
850,596,486,0,1765,220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO
851,1362,606,1,1766,220503,SAN MARTIN,LAMAS,BARRANQUITA
852,2074,1072,3,1767,220504,SAN MARTIN,LAMAS,CAYNARACHI
853,499,255,0,1768,220505,SAN MARTIN,LAMAS,CUÑUMBUQUI
854,403,204,0,1769,220506,SAN MARTIN,LAMAS,PINTO RECODO
855,1847,1055,0,177,021207,ANCASH,HUAYLAS,PUEBLO LIBRE
856,447,161,0,1770,220507,SAN MARTIN,LAMAS,RUMISAPA
857,459,161,1,1771,220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA
858,317,258,0,1772,220509,SAN MARTIN,LAMAS,SHANAO
859,1214,879,1,1773,220510,SAN MARTIN,LAMAS,TABALOSOS
860,528,173,3,1774,220511,SAN MARTIN,LAMAS,ZAPATERO
861,8725,8983,7,1775,220601,SAN MARTIN,MARISCAL CACERES,JUANJUI
862,577,272,1,1776,220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA
863,666,331,6,1777,220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO
864,173,117,0,1778,220604,SAN MARTIN,MARISCAL CACERES,PACHIZA
865,266,152,0,1779,220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO
866,470,923,0,178,021208,ANCASH,HUAYLAS,SANTA CRUZ
867,3941,2281,0,1780,220701,SAN MARTIN,PICOTA,PICOTA
868,528,230,0,1781,220702,SAN MARTIN,PICOTA,BUENOS AIRES
869,527,245,0,1782,220703,SAN MARTIN,PICOTA,CASPISAPA
870,326,62,0,1783,220704,SAN MARTIN,PICOTA,PILLUANA
871,661,344,1,1784,220705,SAN MARTIN,PICOTA,PUCACACA
872,111,67,0,1785,220706,SAN MARTIN,PICOTA,SAN CRISTOBAL
873,631,311,0,1786,220707,SAN MARTIN,PICOTA,SAN HILARION
874,602,240,0,1787,220708,SAN MARTIN,PICOTA,SHAMBOYACU
875,820,256,0,1788,220709,SAN MARTIN,PICOTA,TINGO DE PONASA
876,327,197,0,1789,220710,SAN MARTIN,PICOTA,TRES UNIDOS
877,265,463,0,179,021209,ANCASH,HUAYLAS,SANTO TORIBIO
878,17920,12263,500,1790,220801,SAN MARTIN,RIOJA,RIOJA
879,1377,1165,4,1791,220802,SAN MARTIN,RIOJA,AWAJUN
880,3317,3043,273,1792,220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
881,5627,4216,62,1793,220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
882,3067,2124,3,1794,220805,SAN MARTIN,RIOJA,PARDO MIGUEL
883,323,244,2,1795,220806,SAN MARTIN,RIOJA,POSIC
884,442,580,0,1796,220807,SAN MARTIN,RIOJA,SAN FERNANDO
885,1042,1165,2,1797,220808,SAN MARTIN,RIOJA,YORONGOS
886,1058,743,5,1798,220809,SAN MARTIN,RIOJA,YURACYACU
887,40405,30134,309,1799,220901,SAN MARTIN,SAN MARTIN,TARAPOTO
888,93,66,0,18,010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS
889,661,718,0,180,021210,ANCASH,HUAYLAS,YURACMARCA
890,229,62,0,1800,220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
891,624,460,3,1801,220903,SAN MARTIN,SAN MARTIN,CACATACHI
892,2207,278,0,1802,220904,SAN MARTIN,SAN MARTIN,CHAZUTA
893,230,26,0,1803,220905,SAN MARTIN,SAN MARTIN,CHIPURANA
894,372,53,0,1804,220906,SAN MARTIN,SAN MARTIN,EL PORVENIR
895,210,50,0,1805,220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC
896,1035,408,2,1806,220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA
897,11756,8414,39,1807,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
898,10211,8154,31,1808,220910,SAN MARTIN,SAN MARTIN,MORALES
899,441,173,1,1809,220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA
900,1345,729,7,181,021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA
901,428,180,0,1810,220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO
902,2071,371,2,1811,220913,SAN MARTIN,SAN MARTIN,SAUCE
903,569,177,1,1812,220914,SAN MARTIN,SAN MARTIN,SHAPAJA
904,10934,6733,14,1813,221001,SAN MARTIN,TOCACHE,TOCACHE
905,2103,1053,2,1814,221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO
906,2197,598,0,1815,221003,SAN MARTIN,TOCACHE,POLVORA
907,292,172,0,1816,221004,SAN MARTIN,TOCACHE,SHUNTE
908,9584,4422,17,1817,221005,SAN MARTIN,TOCACHE,UCHIZA
909,132248,100282,894,1818,230101,TACNA,TACNA,TACNA
910,24462,12447,141,1819,230102,TACNA,TACNA,ALTO DE LA ALIANZA
911,541,785,0,182,021302,ANCASH,MARISCAL LUZURIAGA,CASCA
912,1901,1223,7,1820,230103,TACNA,TACNA,CALANA
913,21419,13524,103,1821,230104,TACNA,TACNA,CIUDAD NUEVA
914,1055,630,12,1822,230105,TACNA,TACNA,INCLAN
915,1330,558,9,1823,230106,TACNA,TACNA,PACHIA
916,2323,475,62,1824,230107,TACNA,TACNA,PALCA
917,13504,6873,77,1825,230108,TACNA,TACNA,POCOLLAY
918,1355,880,8,1826,230109,TACNA,TACNA,SAMA
919,54597,33879,332,1827,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIP
920,2964,2458,8,1828,230111,TACNA,TACNA,LA YARADA LOS PALOS
921,1012,549,0,1829,230201,TACNA,CANDARAVE,CANDARAVE
922,132,22,0,183,021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON
923,271,78,1,1830,230202,TACNA,CANDARAVE,CAIRANI
924,263,186,0,1831,230203,TACNA,CANDARAVE,CAMILACA
925,211,69,0,1832,230204,TACNA,CANDARAVE,CURIBAYA
926,154,84,0,1833,230205,TACNA,CANDARAVE,HUANUARA
927,441,301,2,1834,230206,TACNA,CANDARAVE,QUILAHUANI
928,3475,2458,20,1835,230301,TACNA,JORGE BASADRE,LOCUMBA
929,14512,15256,484,1836,230302,TACNA,JORGE BASADRE,ILABAYA
930,3066,1125,6,1837,230303,TACNA,JORGE BASADRE,ITE
931,2096,1149,7,1838,230401,TACNA,TARATA,TARATA
932,160,109,0,1839,230402,TACNA,TARATA,CHUCATAMANI
933,237,78,0,184,021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO
934,63,33,0,1840,230403,TACNA,TARATA,ESTIQUE
935,19,14,0,1841,230404,TACNA,TARATA,ESTIQUE-PAMPA
936,26,42,1,1842,230405,TACNA,TARATA,SITAJARA
937,100,30,2,1843,230406,TACNA,TARATA,SUSAPAYA
938,99,61,0,1844,230407,TACNA,TARATA,TARUCACHI
939,188,67,0,1845,230408,TACNA,TARATA,TICACO
940,49577,44009,96,1846,240101,TUMBES,TUMBES,TUMBES
941,5171,6771,7,1847,240102,TUMBES,TUMBES,CORRALES
942,1928,2329,2,1848,240103,TUMBES,TUMBES,LA CRUZ
943,1210,1843,4,1849,240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
944,750,116,0,185,021305,ANCASH,MARISCAL LUZURIAGA,LLAMA
945,1427,1525,1,1850,240105,TUMBES,TUMBES,SAN JACINTO
946,870,2091,3,1851,240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN
947,2683,2959,4,1852,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS
948,188,149,0,1853,240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS
949,730,574,2,1854,240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL
950,6363,4983,13,1855,240301,TUMBES,ZARUMILLA,ZARUMILLA
951,2629,2170,2,1856,240302,TUMBES,ZARUMILLA,AGUAS VERDES
952,249,491,0,1857,240303,TUMBES,ZARUMILLA,MATAPALO
953,1108,467,0,1858,240304,TUMBES,ZARUMILLA,PAPAYAL
954,67731,47259,66,1859,250101,UCAYALI,CORONEL PORTILLO,CALLERIA
955,499,304,1,186,021306,ANCASH,MARISCAL LUZURIAGA,LLUMPA
956,3194,1458,0,1860,250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE
957,1685,223,0,1861,250103,UCAYALI,CORONEL PORTILLO,IPARIA
958,2974,340,1,1862,250104,UCAYALI,CORONEL PORTILLO,MASISEA
959,27779,22089,17,1863,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA
960,1626,705,0,1864,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
961,18470,9443,4,1865,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
962,9518,2444,1,1866,250201,UCAYALI,ATALAYA,RAYMONDI
963,1680,258,0,1867,250202,UCAYALI,ATALAYA,SEPAHUA
964,1059,189,0,1868,250203,UCAYALI,ATALAYA,TAHUANIA
965,1465,72,0,1869,250204,UCAYALI,ATALAYA,YURUA
966,340,412,0,187,021307,ANCASH,MARISCAL LUZURIAGA,LUCMA
967,10202,6597,6,1870,250301,UCAYALI,PADRE ABAD,PADRE ABAD
968,2109,1171,0,1871,250302,UCAYALI,PADRE ABAD,IRAZOLA
969,1178,643,0,1872,250303,UCAYALI,PADRE ABAD,CURIMANA
970,1601,489,0,1873,250304,UCAYALI,PADRE ABAD,NESHUYA
971,471,213,1,1874,250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT
972,2570,250,0,1875,250401,UCAYALI,PURUS,PURUS
973,3,2,0,1878,050513,AYACUCHO,LA MAR,RIO MAGDALENA
974,177,46,0,188,021308,ANCASH,MARISCAL LUZURIAGA,MUSGA
975,605,384,0,189,021401,ANCASH,OCROS,OCROS
976,105,63,0,1893,160109,LORETO,MAYNAS,PUTUMAYO
977,20,5,0,1894,160114,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO
978,89,34,0,19,010119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO
979,155,82,0,190,021402,ANCASH,OCROS,ACAS
980,18,102,0,191,021403,ANCASH,OCROS,CAJAMARQUILLA
981,288,149,0,192,021404,ANCASH,OCROS,CARHUAPAMPA
982,88,61,0,193,021405,ANCASH,OCROS,COCHAS
983,117,25,0,194,021406,ANCASH,OCROS,CONGAS
984,70,62,0,195,021407,ANCASH,OCROS,LLIPA
985,11,19,0,196,021408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN
986,125,38,0,197,021409,ANCASH,OCROS,SAN PEDRO
987,129,52,0,198,021410,ANCASH,OCROS,SANTIAGO DE CHILCAS
988,759,2262,0,199,021501,ANCASH,PALLASCA,CABANA
989,76,29,0,2,010102,AMAZONAS,CHACHAPOYAS,ASUNCION
990,156,65,0,20,010120,AMAZONAS,CHACHAPOYAS,SOLOCO
991,99,269,0,200,021502,ANCASH,PALLASCA,BOLOGNESI
992,680,1598,4,201,021503,ANCASH,PALLASCA,CONCHUCOS
993,25,45,0,202,021504,ANCASH,PALLASCA,HUACASCHUQUE
994,65,326,0,203,021505,ANCASH,PALLASCA,HUANDOVAL
995,27,33,0,204,021506,ANCASH,PALLASCA,LACABAMBA
996,24,66,0,205,021507,ANCASH,PALLASCA,LLAPO
997,667,1529,10,206,021508,ANCASH,PALLASCA,PALLASCA
998,324,530,1,207,021509,ANCASH,PALLASCA,PAMPAS
999,45,71,0,208,021510,ANCASH,PALLASCA,SANTA ROSA
1000,218,933,0,209,021511,ANCASH,PALLASCA,TAUCA
1001,43,10,0,21,010121,AMAZONAS,CHACHAPOYAS,SONCHE
1002,7623,13430,14,210,021601,ANCASH,POMABAMBA,POMABAMBA
1003,880,1371,0,211,021602,ANCASH,POMABAMBA,HUAYLLAN
1004,1473,1682,1,212,021603,ANCASH,POMABAMBA,PAROBAMBA
1005,405,910,1,213,021604,ANCASH,POMABAMBA,QUINUABAMBA
1006,2893,3782,17,214,021701,ANCASH,RECUAY,RECUAY
1007,1709,2495,0,215,021702,ANCASH,RECUAY,CATAC
1008,73,115,0,216,021703,ANCASH,RECUAY,COTAPARACO
1009,101,133,0,217,021704,ANCASH,RECUAY,HUAYLLAPAMPA
1010,195,107,0,218,021705,ANCASH,RECUAY,LLACLLIN
1011,164,215,0,219,021706,ANCASH,RECUAY,MARCA
1012,13501,10726,13,22,010201,AMAZONAS,BAGUA,BAGUA
1013,206,167,0,220,021707,ANCASH,RECUAY,PAMPAS CHICO
1014,217,170,0,221,021708,ANCASH,RECUAY,PARARIN
1015,131,69,0,222,021709,ANCASH,RECUAY,TAPACOCHA
1016,1241,1562,1,223,021710,ANCASH,RECUAY,TICAPAMPA
1017,130277,157232,586,224,021801,ANCASH,SANTA,CHIMBOTE
1018,745,616,1,225,021802,ANCASH,SANTA,CACERES DEL PERU
1019,8683,9196,16,226,021803,ANCASH,SANTA,COISHCO
1020,256,241,0,227,021804,ANCASH,SANTA,MACATE
1021,1547,2017,16,228,021805,ANCASH,SANTA,MORO
1022,4267,3417,1,229,021806,ANCASH,SANTA,NEPEÑA
1023,16917,4617,2,23,010202,AMAZONAS,BAGUA,ARAMANGO
1024,1876,1391,2,230,021807,ANCASH,SANTA,SAMANCO
1025,8478,10565,17,231,021808,ANCASH,SANTA,SANTA
1026,70789,92312,306,232,021809,ANCASH,SANTA,NUEVO CHIMBOTE
1027,3479,6495,1,233,021901,ANCASH,SIHUAS,SIHUAS
1028,174,471,0,234,021902,ANCASH,SIHUAS,ACOBAMBA
1029,154,413,0,235,021903,ANCASH,SIHUAS,ALFONSO UGARTE
1030,212,435,0,236,021904,ANCASH,SIHUAS,CASHAPAMPA
1031,202,468,0,237,021905,ANCASH,SIHUAS,CHINGALPO
1032,873,1177,0,238,021906,ANCASH,SIHUAS,HUAYLLABAMBA
1033,599,2590,0,239,021907,ANCASH,SIHUAS,QUICHES
1034,1151,2004,0,24,010203,AMAZONAS,BAGUA,COPALLIN
1035,260,735,0,240,021908,ANCASH,SIHUAS,RAGASH
1036,1269,1235,2,241,021909,ANCASH,SIHUAS,SAN JUAN
1037,110,551,1,242,021910,ANCASH,SIHUAS,SICSIBAMBA
1038,4705,7204,7,243,022001,ANCASH,YUNGAY,YUNGAY
1039,116,170,0,244,022002,ANCASH,YUNGAY,CASCAPARA
1040,1092,1920,0,245,022003,ANCASH,YUNGAY,MANCOS
1041,94,225,0,246,022004,ANCASH,YUNGAY,MATACOTO
1042,1168,610,0,247,022005,ANCASH,YUNGAY,QUILLO
1043,560,676,0,248,022006,ANCASH,YUNGAY,RANRAHIRCA
1044,182,462,0,249,022007,ANCASH,YUNGAY,SHUPLUY
1045,620,342,0,25,010204,AMAZONAS,BAGUA,EL PARCO
1046,623,988,0,250,022008,ANCASH,YUNGAY,YANAMA
1047,67295,40310,60,251,030101,APURIMAC,ABANCAY,ABANCAY
1048,409,326,0,252,030102,APURIMAC,ABANCAY,CHACOCHE
1049,380,238,0,253,030103,APURIMAC,ABANCAY,CIRCA
1050,9004,9508,7,254,030104,APURIMAC,ABANCAY,CURAHUASI
1051,1071,729,0,255,030105,APURIMAC,ABANCAY,HUANIPACA
1052,1756,1529,0,256,030106,APURIMAC,ABANCAY,LAMBRAMA
1053,612,360,1,257,030107,APURIMAC,ABANCAY,PICHIRHUA
1054,1305,1505,1,258,030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
1055,7583,5769,12,259,030109,APURIMAC,ABANCAY,TAMBURCO
1056,9086,4419,2,26,010205,AMAZONAS,BAGUA,IMAZA
1057,28645,18255,20,260,030201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS
1058,1473,613,1,261,030202,APURIMAC,ANDAHUAYLAS,ANDARAPA
1059,203,61,0,262,030203,APURIMAC,ANDAHUAYLAS,CHIARA
1060,2519,1036,0,263,030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA
1061,961,905,2,264,030205,APURIMAC,ANDAHUAYLAS,HUANCARAY
1062,82,49,0,265,030206,APURIMAC,ANDAHUAYLAS,HUAYANA
1063,1169,572,3,266,030207,APURIMAC,ANDAHUAYLAS,KISHUARA
1064,1223,709,0,267,030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA
1065,1843,1262,0,268,030209,APURIMAC,ANDAHUAYLAS,PACUCHA
1066,1240,685,2,269,030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI
1067,5231,3470,7,27,010206,AMAZONAS,BAGUA,LA PECA
1068,128,48,0,270,030211,APURIMAC,ANDAHUAYLAS,POMACOCHA
1069,330,306,0,271,030212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI
1070,7777,4708,8,272,030213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO
1071,281,133,0,273,030214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA
1072,2460,1261,0,274,030215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO
1073,7923,5676,5,275,030216,APURIMAC,ANDAHUAYLAS,TALAVERA
1074,464,239,0,276,030217,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA
1075,650,529,1,277,030218,APURIMAC,ANDAHUAYLAS,TURPO
1076,162,201,0,278,030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA
1077,854,566,0,279,030220,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS
1078,762,772,1,28,010301,AMAZONAS,BONGARA,JUMBILLA
1079,3681,3630,7,280,030301,APURIMAC,ANTABAMBA,ANTABAMBA
1080,200,130,1,281,030302,APURIMAC,ANTABAMBA,EL ORO
1081,1683,565,0,282,030303,APURIMAC,ANTABAMBA,HUAQUIRCA
1082,1366,997,1,283,030304,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO
1083,489,315,5,284,030305,APURIMAC,ANTABAMBA,OROPESA
1084,671,441,0,285,030306,APURIMAC,ANTABAMBA,PACHACONAS
1085,347,177,0,286,030307,APURIMAC,ANTABAMBA,SABAINO
1086,4974,3183,4,287,030401,APURIMAC,AYMARAES,CHALHUANCA
1087,124,82,0,288,030402,APURIMAC,AYMARAES,CAPAYA
1088,214,122,1,289,030403,APURIMAC,AYMARAES,CARAYBAMBA
1089,46,42,0,29,010302,AMAZONAS,BONGARA,CHISQUILLA
1090,1552,938,1,290,030404,APURIMAC,AYMARAES,CHAPIMARCA
1091,184,111,1,291,030405,APURIMAC,AYMARAES,COLCABAMBA
1092,820,789,1,292,030406,APURIMAC,AYMARAES,COTARUSE
1093,169,101,0,293,030407,APURIMAC,AYMARAES,HUAYLLO
1094,135,50,0,294,030408,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA
1095,410,247,0,295,030409,APURIMAC,AYMARAES,LUCRE
1096,190,71,0,296,030410,APURIMAC,AYMARAES,POCOHUANCA
1097,125,80,0,297,030411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA
1098,295,119,0,298,030412,APURIMAC,AYMARAES,SAÑAYCA
1099,106,77,0,299,030413,APURIMAC,AYMARAES,SORAYA
1100,770,299,0,3,010103,AMAZONAS,CHACHAPOYAS,BALSAS
1101,274,94,0,30,010303,AMAZONAS,BONGARA,CHURUJA
1102,722,422,1,300,030414,APURIMAC,AYMARAES,TAPAIRIHUA
1103,680,350,0,301,030415,APURIMAC,AYMARAES,TINTAY
1104,196,134,0,302,030416,APURIMAC,AYMARAES,TORAYA
1105,190,91,0,303,030417,APURIMAC,AYMARAES,YANACA
1106,4611,5873,4,304,030501,APURIMAC,COTABAMBAS,TAMBOBAMBA
1107,1394,1654,0,305,030502,APURIMAC,COTABAMBAS,COTABAMBAS
1108,2589,3180,3,306,030503,APURIMAC,COTABAMBAS,COYLLURQUI
1109,4983,4916,38,307,030504,APURIMAC,COTABAMBAS,HAQUIRA
1110,2248,2567,1,308,030505,APURIMAC,COTABAMBAS,MARA
1111,14806,22241,63,309,030506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO
1112,83,33,1,31,010304,AMAZONAS,BONGARA,COROSHA
